f6a0527177fd20dbd5be4f415fc4f287,NR_180825,1.90e-150,532,92,87.385,Roseburia porci
f6a0527177fd20dbd5be4f415fc4f287,NR_180825,2.05e-04,46.4,92,85.714,Roseburia porci
02ffa3e474d3fa49cb920acb4eb3c179,NR_181586,0.0,698,92,95.622,Catonella massiliensis
02ffa3e474d3fa49cb920acb4eb3c179,NR_181586,2.05e-04,47.3,92,86.842,Catonella massiliensis
8e991e4bc339c3b36ea4878f1cffb170,NR_181586,0.0,689,92,95.161,Catonella massiliensis
8e991e4bc339c3b36ea4878f1cffb170,NR_181586,2.05e-04,47.3,92,86.842,Catonella massiliensis
0afbd7a64ba1bc6b22a86259b6ee138a,NR_044873,0.0,682,96,90.283,Rothia mucilaginosa
ca4a25d05b480e9a03ac445bb484ac8a,NR_102895,0.0,673,83,94.884,Prevotella melaninogenica ATCC 25845
e3832dbd24b6442295e6d357f55a8ad5,NR_102895,0.0,669,83,94.651,Prevotella melaninogenica ATCC 25845
f671b1a8400f13bc56eb85bebd6363d9,NR_043464,1.05e-172,606,77,94.177,Capnocytophaga leadbetteri
057aa18e2a6c1f68266129f010294eda,NR_113121,0.0,673,83,94.884,Prevotella pallens ATCC 700821
dad0cb88aa737eac2b94604017cf7a84,NR_113570,9.86e-148,522,99,83.077,Veillonella tobetsuensis
0594ddb7d75088abe7237cfc95020c9a,NR_113039,0.0,785,99,94.141,Solobacterium moorei
36553beb619c1dd9b277bcd8b6211ac5,NR_113564,0.0,644,82,94.062,Capnocytophaga sputigena
d9d2d0be6c14d8aa2bb714fe4b77f117,NR_113159,0.0,710,99,90.551,Lancefieldella parvula DSM 20469
4096b7780b43807804c5ba9fe2b9d226,NR_102895,0.0,669,83,94.651,Prevotella melaninogenica ATCC 25845
6fd5d95d94262e604a80de623f1482d4,NR_044873,0.0,702,97,90.419,Rothia mucilaginosa
598cce81417ed0b9edf7edcd018879e1,NR_179592,0.0,838,98,96.260,Veillonella massiliensis
615565b53dacbed0236fc4200096bfde,NR_179592,0.0,838,98,96.260,Veillonella massiliensis
0edaf062d929366723a6a5fbddf85f15,NR_179592,0.0,847,99,96.457,Veillonella massiliensis
bef6cd15e934e64ecf8de5a0da65a9c5,NR_179592,0.0,892,99,98.425,Veillonella massiliensis
56abbe6b477e778bdd61e00a70c3dc73,NR_179592,0.0,892,99,98.425,Veillonella massiliensis
28c1d9ae9a7a9027f25e6b6491089d07,NR_179592,0.0,887,99,98.228,Veillonella massiliensis
44cbface64439230dce45c75463bce4e,NR_179592,0.0,885,99,98.232,Veillonella massiliensis
a5a4ed066a6a877ed8d3f75405d2e5b0,NR_179592,0.0,884,98,98.228,Veillonella massiliensis
57dc88e5972a808268d80cc8a2f2aace,NR_179592,0.0,866,99,97.647,Veillonella massiliensis
a532d9b3944371c03dcb19c7fc8a2816,NR_179592,0.0,879,98,98.031,Veillonella massiliensis
da9810d4967bac2479f3adf7911081bf,NR_179592,0.0,879,98,98.031,Veillonella massiliensis
2626a704c443b961a14dac3d90aff537,NR_179592,0.0,887,99,98.228,Veillonella massiliensis
1f4d31196e8cf68f08962320c3e22a86,NR_074634,2.03e-175,615,87,90.308,[Eubacterium] rectale ATCC 33656
58a6e9147be35d011bdf685fd0c40f90,NR_074634,0.0,682,87,93.778,[Eubacterium] rectale ATCC 33656
19f4dd814dd014e2f085f3390a36a806,NR_104737,0.0,662,95,92.650,Eubacterium oxidoreducens
19f4dd814dd014e2f085f3390a36a806,NR_104737,0.11,38.3,95,81.579,Eubacterium oxidoreducens
9c8d473dcfe44a793fcbd12c5dbe2def,NR_043479,0.0,888,99,98.821,Exiguobacterium acetylicum
2e732837fb364e48820603013c6e16e0,NR_180406,0.0,930,100,100.000,Anoxybacillus karvacharensis
64292923a0bdeb10bc9cdbcf169c0dc6,NR_180406,0.0,889,100,98.252,Anoxybacillus karvacharensis
5f8b9bd641562e22672b276aedff6ee0,NR_133027,0.0,908,100,99.223,Megasphaera massiliensis
dfda8076d29b9a89cb9f0d99ae96727c,NR_181404,0.0,920,99,99.805,Megasphaera lornae
5d4befc4647db402cdba1d0c3ed3da97,NR_181404,0.0,909,99,99.415,Megasphaera lornae
e1ea0622657e0ba3071a5196979c26c5,NR_181404,0.0,893,99,99.025,Megasphaera lornae
7fa3c64f1c1a5c1a11a8368d28029f85,NR_181404,0.0,920,99,99.805,Megasphaera lornae
ee24743e4123c26fdad82b744998c13c,NR_029349,0.0,675,86,96.798,Fannyhessea vaginae
ee24743e4123c26fdad82b744998c13c,NR_029349,0.009,41.0,86,82.051,Fannyhessea vaginae
f26a5c6c553c85987e4b746a4c9756eb,NR_029349,0.0,675,86,96.798,Fannyhessea vaginae
f26a5c6c553c85987e4b746a4c9756eb,NR_029349,0.009,41.0,86,82.051,Fannyhessea vaginae
8ec15ee6ad610b01d0301fd10490586d,NR_181404,0.0,924,99,100.000,Megasphaera lornae
0949f56485f6a8243f082fd8a2190167,NR_181404,0.0,924,99,100.000,Megasphaera lornae
90eb236a9f3817cd3f9f75922cb0b484,NR_181404,0.0,924,99,100.000,Megasphaera lornae
0957079da75bad07cbd11d54a3e2f364,NR_181404,0.0,916,99,99.805,Megasphaera lornae
fff451bcee9f319a99eb855b552263c2,NR_181404,0.0,916,99,99.805,Megasphaera lornae
9e79f5f8222dbd11df0d75a5bd03d4d8,NR_181404,0.0,897,99,99.220,Megasphaera lornae
8abef0a2be762574713c863c83d5fab8,NR_181404,0.0,920,99,99.805,Megasphaera lornae
03ee900bf499c11dec0ba1fa13184132,NR_181404,0.0,920,99,99.805,Megasphaera lornae
c3da97dbd6b7337bd32d36b92242cbb9,NR_181404,0.0,915,99,99.609,Megasphaera lornae
8f29a23eeb378d53256e40b77a9e13be,NR_025230,0.0,812,90,99.134,Megasphaera micronuciformis
bd46309a9a327368474a824dc2d7eff4,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
b2aa24ac414cc6f5748fcd24437e5eca,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
6d7cc2cc6ab6b9b611b7a601b69c094a,NR_113570,0.0,782,99,94.118,Veillonella tobetsuensis
86e4c0aeee5fd0801a1a3989d9cb1a5f,NR_025230,0.0,811,90,98.918,Megasphaera micronuciformis
71ba94c54b951f7a76337c5b8e9a0583,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
d2b98a10c7796eb9b18988423864d408,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
c1088ccb8a76a5c9ee0c6d134ac978e2,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
1c7a00922b7b5dfc59a2fa4e46091d25,NR_025230,0.0,819,90,99.352,Megasphaera micronuciformis
24fcae70772b46ad52651999ffb66f28,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
a21f28bbc5a4a98c6c1e2b6ea2721780,NR_025230,0.0,819,90,99.352,Megasphaera micronuciformis
cebac142fbd2922466c31aa3cad3d6f7,NR_025230,0.0,821,89,99.565,Megasphaera micronuciformis
9f2733adeedb42128df45c504bd64eba,NR_025230,0.0,821,89,99.565,Megasphaera micronuciformis
afabc93565d66088c03284a44aa28d7a,NR_025230,0.0,821,89,99.565,Megasphaera micronuciformis
0a51e3732f221e0c4076ecd8c684da8e,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
766bf8228af0c9b1052c325962ca77da,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
5e53dc3532fc4e2b7d89abbd81bd0539,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
788e8606b472a903a8c2df124517f102,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
0334dab640e52acde718c01435f26806,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
e2c279c8e518583aa7786dbd8949f158,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
7e213a34435b13dbde0b3b5e1b9cf6ad,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
d622704f8ab0dbef3b04f37fddb87a35,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
702ffca04003485cbffc9b5baad02f8c,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
92c7c02e7f0e5bbabff95323b05c52fa,NR_025230,0.0,813,89,99.348,Megasphaera micronuciformis
5926a0861256c928e456d5ca855e435e,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
8869a1bdba9300b37a88c40336b47d38,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
4a467967625be56afdc44ba71fc6d233,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
9ddb6cf9e6c80406c59d05d481e75f0c,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
829b14cc1eddbf2201d3a561e237f4c6,NR_025230,0.0,812,90,99.134,Megasphaera micronuciformis
92329366ce0e01dcb693ae6de7362247,NR_025230,0.0,812,89,99.130,Megasphaera micronuciformis
22d5694f7516f555e3cf23bfd45e4075,NR_025230,0.0,816,90,99.134,Megasphaera micronuciformis
6769086a8b33937b29db7a1ba9c1e00d,NR_025230,0.0,816,90,99.134,Megasphaera micronuciformis
18739db80750ddf95ab4075e8a303c3a,NR_025230,0.0,816,90,99.134,Megasphaera micronuciformis
fdcac98328ca0e27bbe37b9688928fb3,NR_025230,0.0,808,90,98.918,Megasphaera micronuciformis
82053a4f459d227ae738bf4349565e55,NR_025230,0.0,808,90,98.918,Megasphaera micronuciformis
38a9fd5d9e8bfab0a3264e57e3a8c1e7,NR_025230,0.0,816,90,99.134,Megasphaera micronuciformis
d042e44cfd961927d05df41a938d10d0,NR_025230,0.0,816,90,99.134,Megasphaera micronuciformis
d01f0c5d7140ff5504a8a798f8e3f585,NR_025230,0.0,816,90,99.134,Megasphaera micronuciformis
1ab155e2d39990756a089162eb1a7ee4,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
ee13b897c3e8ce2a2b63ce1a4d785089,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
15e552f9ab8136521af5ce100ea7bdc1,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
d0f919ab94b1725f63c1fa96f49f0b49,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
2ea360b404e99da6a1f078ff001b5cad,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
3af6e02d54139c3cce41eb375bde2407,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
9e7b21df63a4afde034866cb9eedf09e,NR_025230,0.0,812,90,99.134,Megasphaera micronuciformis
e9e2ea1bee74daf7810e37227c29990d,NR_025230,0.0,812,90,99.134,Megasphaera micronuciformis
bbeb48b7e1f185d73aa394ac438b1756,NR_025230,0.0,812,90,99.134,Megasphaera micronuciformis
a7a1a14391a3696d261c8e1a36c5a646,NR_025230,0.0,812,90,99.134,Megasphaera micronuciformis
f5177db539d1511b8bc2fef7670a2d75,NR_025230,0.0,812,90,99.134,Megasphaera micronuciformis
66e124042b7350493cead22ba3215b0e,NR_144735,9.86e-148,522,84,86.758,Bariatricus massiliensis
c84b4edeb18afe1a69c2a00540e51784,NR_025230,0.0,792,90,98.491,Megasphaera micronuciformis
a2f76f8a79382bb78249e70c53580c0e,NR_025230,0.0,814,90,99.136,Megasphaera micronuciformis
bb0e5f56e3f6e93d20a362dc61a71d8f,NR_025230,0.0,814,90,99.136,Megasphaera micronuciformis
f633e1eaca2de1590d5291f4bba0da8e,NR_102895,0.0,664,83,94.419,Prevotella melaninogenica ATCC 25845
bea044d7108d8ed93419133a24482e59,NR_113116,0.0,648,84,93.119,Prevotella nigrescens
f164e17631a45457bbd6e97b608244b1,NR_025230,0.0,819,90,99.352,Megasphaera micronuciformis
14f1ba0cdcfd0980bebb2afcee5dd54a,NR_025230,0.0,814,90,99.136,Megasphaera micronuciformis
3cd9e2be128d44625b09ac5bc1251363,NR_025230,0.0,814,90,99.136,Megasphaera micronuciformis
c7a5b9defec3376cb80945e43e595d0f,NR_025230,0.0,811,90,98.918,Megasphaera micronuciformis
286de8470ac80ba02d6cb2821a753364,NR_117792,4.78e-158,556,78,93.939,Stomatobaculum longum
286de8470ac80ba02d6cb2821a753364,NR_117792,0.030,40.1,78,82.927,Stomatobaculum longum
3c047d6266f36eb51306eeb6270b3bae,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
c8844328c9ff8816ea83e4535e62f5c8,NR_025230,0.0,811,90,98.918,Megasphaera micronuciformis
ea3fa40e9466dfa1c52f05e9328a1c8c,NR_025230,0.0,811,90,98.918,Megasphaera micronuciformis
cf0a919aa0610f15caac9ede6fbb3f1d,NR_025230,0.0,811,90,98.918,Megasphaera micronuciformis
29ec903f062da7b79bf3a99ca641e319,NR_025230,0.0,811,90,98.918,Megasphaera micronuciformis
9019e8352639901d9efc0fa80df1833b,NR_025230,0.0,816,90,99.134,Megasphaera micronuciformis
68b44b5f86359a2ba904d75f5384638e,NR_125713,5.11e-145,514,95,85.495,Maledivibacter halophilus
68b44b5f86359a2ba904d75f5384638e,NR_125713,4.81e-06,51.8,95,89.474,Maledivibacter halophilus
45e7fc2d701e43c550c66cee192c16a7,NR_025230,0.0,821,89,99.565,Megasphaera micronuciformis
7f71e13e6fea9640e824ba443ed68aea,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
e60b4e9c938fd759b9286d5e8c616678,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
3994a2872c0928fe3bdf9736a2576c9e,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
871078ddaf9e3106ad35560458f581c3,NR_025230,0.0,821,90,99.567,Megasphaera micronuciformis
a800017e412b17c1cb9f214be884411e,NR_025230,0.0,804,89,98.913,Megasphaera micronuciformis
ba959a09ba480634d946d2dfd82bd318,NR_025230,0.0,826,89,99.783,Megasphaera micronuciformis
1ef35aa025c9433f2fefde39ba1f0018,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
6248c8b7bc418de12092758ebd3f1296,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
a9fb2fba9fc859394b0a4069a54d7be4,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
7468f169db17e4fac5562615aaac2454,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
a930c3d263913283879763e2ef305ecd,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
931d5635fc4ad2c1b4d5ffcacecd0d6e,NR_025230,0.0,821,90,99.567,Megasphaera micronuciformis
39ae4f9313a3c4741debd173b643ee01,NR_025230,0.0,821,90,99.567,Megasphaera micronuciformis
389124921e5eb41af4abf50024ea2ed1,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
db95012e30bf40523fa805aa7c8326d6,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
6cdb6aebec3e8202513cad64259a0529,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
194b497e7efdc0424d77230cdf5dac36,NR_025230,0.0,821,89,99.565,Megasphaera micronuciformis
fce404e651f2a6aab145e7ba668bbdb0,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
b8f6bbeb4009bb352417771309793399,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
3a2f69a665e1401d489e2e711feb5751,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
976fe73855b45c531d1d6905ed0d9159,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
f70bb476f6b718ae99acb735b26698e6,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
a4138af46ec304018f76277e8057247e,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
c6cac58dbe889e1532e24c67c18d045d,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
a905db108b086384aca6b87090f8f281,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
d5c9a4ae8438877e06e1dbea4a64d78b,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
1a628d40a77ac56694223c7769cf05a0,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
b8ade2b827480efec30d93290489edbe,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
c39ce300936300636d8dbcd61cedbe0b,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
21bafeb4114f19d25c61fbe2e552f361,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
321192dc4faddac55a8d485d7d9da928,NR_180825,1.67e-157,554,95,87.225,Roseburia porci
321192dc4faddac55a8d485d7d9da928,NR_180825,0.11,38.3,95,81.579,Roseburia porci
76288a51fb0d2e4a9fc31085e85c7b7b,NR_118334,0.0,634,80,94.203,Alloprevotella rava
9a6d71fb9860d47c148252638876e695,NR_025230,0.0,816,90,99.134,Megasphaera micronuciformis
5ed658256a8a024f01cef2ae0872f209,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
03c2af9756e582891198b7faca7ce426,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
105c224788ad2157a71f66aa5146abdc,NR_025230,0.0,808,90,98.918,Megasphaera micronuciformis
745b5b57b4c281e2321c8ceddb74f22b,NR_025230,0.0,823,90,99.568,Megasphaera micronuciformis
6a0c17933952000e668fbafb66290962,NR_025230,0.0,821,89,99.565,Megasphaera micronuciformis
50a93a3e0bea7f5da20fd9cccb538d80,NR_025230,0.0,826,89,99.783,Megasphaera micronuciformis
78690f9dcbef392d04e21b11ecb85891,NR_025230,0.0,826,89,99.783,Megasphaera micronuciformis
8ae70c6b0b3de194ff2280d5adc2112a,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
2ddb34443e3d46e1cab680eff79a69fa,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
942d18268804bcccb350ccbd78a512c5,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
61c0cfcefb63bdd9d7d98c2614fb6c05,NR_025230,0.0,821,90,99.567,Megasphaera micronuciformis
4be340bf1b770c33c8a5ecff9b62d001,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
64111a234f458764c4d7fd8c436954e6,NR_025230,0.0,793,89,98.485,Megasphaera micronuciformis
c472aa4f03081e1891bc6bfc0387ac57,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
c87fdfc01930ce01d762b94224d188f0,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
071dbdec70797af8895f75129d850e4a,NR_025230,0.0,819,90,99.352,Megasphaera micronuciformis
4901a93d5b054cc24b98f11ed95d9224,NR_025230,2.65e-123,441,71,94.366,Megasphaera micronuciformis
4901a93d5b054cc24b98f11ed95d9224,NR_025230,4.5,32.8,71,69.512,Megasphaera micronuciformis
ed55b8f349a14ac51a185cf6937e165a,NR_025230,0.0,812,90,99.134,Megasphaera micronuciformis
3818972d459bc65632e2272a4cbaf162,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
8181b60e84c97a064ef16c5aedc7ec7a,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
7f7c2800991b4454fcabcd85954b0f2e,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
33c3ce38c11ee1f88a06ba3aca9a8cd6,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
1595ef706a5dae0b4db0e664259b1994,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
178cb0880b7a9a37aeb39970930e29ff,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
5efc05c3d7de6b1030c5280511a11c08,NR_025230,0.0,828,90,99.784,Megasphaera micronuciformis
2c7a80048f3beed3f2915d381300ea0e,NR_025230,0.0,826,89,99.783,Megasphaera micronuciformis
d004259344ffee6897a956a3c630d8bb,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
8cee55ce97a2538c77d05bdf712847a0,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
6f81914bfc48fb88ac19144423150809,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
2d66dd845881a201169b29e95c5d54b7,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
fe14eaca6fe3a30eb1ca85491ae54084,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
e929fc01243bcd9091b8e9cfcb1e9b2b,NR_025230,0.0,830,89,100.000,Megasphaera micronuciformis
db7f2eb1bb75f11dc3a4715acd209f68,NR_025230,0.0,830,89,100.000,Megasphaera micronuciformis
dc2413744bd82795d9a0c64a09eeeac9,NR_025230,0.0,830,89,100.000,Megasphaera micronuciformis
dbbc420a983935106dc81ab6641ad90a,NR_025230,0.0,834,90,100.000,Megasphaera micronuciformis
00ca6b2ea3620e63002f00072b6fbe64,NR_025230,0.0,834,90,100.000,Megasphaera micronuciformis
f9f19ed0f5789afc9459513401895dce,NR_025230,0.0,834,90,100.000,Megasphaera micronuciformis
93bc563a6e4af1a95c8eadf3df17e10c,NR_025230,0.0,834,90,100.000,Megasphaera micronuciformis
29f784ea1463382775f62fc7fd297b3b,NR_025230,0.0,826,90,99.784,Megasphaera micronuciformis
911b3c50c03fc9555fd09a467ab7feed,NR_025230,0.0,826,90,99.784,Megasphaera micronuciformis
d91124b9d785d187387367a555ac8560,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
9f5079f53101736c73f4954a6694c7a2,NR_025230,0.0,821,90,99.567,Megasphaera micronuciformis
523b21b7daf8b3f00f101f776c7b3a2e,NR_025230,0.0,826,89,99.783,Megasphaera micronuciformis
7ac67451aca397acf2300c4dc57416ff,NR_025230,0.0,826,89,99.783,Megasphaera micronuciformis
190cd004777e161d9fe78e42668e9da2,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
9dd0f58fd67183f41815701d0f7a132b,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
c553994b2a4b5653e13eb1c96f9d3f7e,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
cfea5b301e93e29c1ccfd7ce1aca7cef,NR_025230,0.0,821,90,99.567,Megasphaera micronuciformis
d84b05fa4ae24885358d6ece037c9e40,NR_025230,0.0,813,89,99.351,Megasphaera micronuciformis
83ef8f6575fb5a66f274998d8c4d3c0b,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
763cf76503181eb881bfe411aaa4ab59,NR_025230,0.0,821,90,99.567,Megasphaera micronuciformis
91913d135c9667fae5c849709e93bb2d,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
44503334a5f8e7f3d1ebdbeda8ad1a79,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
caaecbe2f120fcb7e048a0f356c2d653,NR_025230,0.0,817,90,99.351,Megasphaera micronuciformis
c64aa94ee9d9e4c41b724af31a25d489,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
d56d87ce7eeea4b82c948c218dd2c3fc,NR_025230,0.0,825,90,99.567,Megasphaera micronuciformis
0f9f66679bf8779d9484ea8df7c72b67,NR_025230,0.0,829,90,99.784,Megasphaera micronuciformis
0c8f7b0512df0a2adb142e446a7d274e,NR_179638,0.0,650,93,91.323,Dorea phocaeensis
0c8f7b0512df0a2adb142e446a7d274e,NR_179638,4.5,32.8,93,95.000,Dorea phocaeensis
a4a586246213fa81729d3d74a9c74989,NR_028812,0.0,798,87,99.553,Anaeroglobus geminatus
0c3e1d26acbd3b159a8c74601f9cbd64,NR_028812,0.0,793,87,99.329,Anaeroglobus geminatus
960ee01c30a05e632e639f2033cf301f,NR_028812,0.0,790,87,99.329,Anaeroglobus geminatus
8ebf42a12868352594a7a852986cda41,NR_028812,0.0,802,87,99.776,Anaeroglobus geminatus
32db2be402cfdb6c2b0de5c3ce17b497,NR_028812,0.0,792,87,99.330,Anaeroglobus geminatus
f25437991795fabefdfa78621347b1fd,NR_028812,0.0,798,87,99.553,Anaeroglobus geminatus
29fb7cecdb640e50cab635824360fafe,NR_028812,0.0,802,87,99.776,Anaeroglobus geminatus
eb26248b502f8909df3526d7522a8da1,NR_028812,0.0,798,87,99.553,Anaeroglobus geminatus
b27f3843ad36ec3259a298415647348a,NR_028812,0.0,798,87,99.553,Anaeroglobus geminatus
3882e8a26e33e99229530c9ded789a75,NR_028812,0.0,798,87,99.553,Anaeroglobus geminatus
0bf07909a225183b17bf0c02e661ac55,NR_028812,0.0,802,87,99.776,Anaeroglobus geminatus
f0bb47023dd8a267e55047be05edb6c5,NR_028812,0.0,798,87,99.553,Anaeroglobus geminatus
02bb0e2d7028b542cd790fc2194299a1,NR_025230,0.0,817,89,99.348,Megasphaera micronuciformis
c04964bb6f0a90ca004bb4eb00c36cfe,NR_025230,0.0,820,90,99.351,Megasphaera micronuciformis
42916ef37e20e1dc846261f57774ebc1,NR_025230,0.0,815,90,99.349,Megasphaera micronuciformis
af5db49e1315c74f2924aa1d82b66638,NR_165739,0.0,689,90,95.991,Lachnoanaerobaculum gingivalis
af5db49e1315c74f2924aa1d82b66638,NR_165739,0.11,38.3,90,81.579,Lachnoanaerobaculum gingivalis
b0db7793677eac27c021bcde46a0e0e2,NR_144729,0.0,904,100,98.835,Negativicoccus massiliensis
795f2154c0e9edd6f182aedffd83f584,NR_144729,0.0,887,99,98.627,Negativicoccus massiliensis
1d3ccc66b4f97cf3cabb629083e6b9af,NR_144729,0.0,904,100,98.835,Negativicoccus massiliensis
37ce231dd71afd6eff15c5bc7d345d04,NR_144729,0.0,903,100,99.031,Negativicoccus massiliensis
5b9681f702b09b841b56b5038b541696,NR_144729,0.0,910,100,99.223,Negativicoccus massiliensis
ab83617011725dbb4267c26cb8b14a53,NR_144729,0.0,909,99,99.412,Negativicoccus massiliensis
7876cf8eacbc42f43b87100014e2a299,NR_144729,0.0,918,100,99.417,Negativicoccus massiliensis
ba58bbd6b3587e7abecd44f4a97cc02c,NR_144729,0.0,893,100,98.453,Negativicoccus massiliensis
3d7169cc70941b359aa8564d00a1ccc7,NR_144729,0.0,913,100,99.223,Negativicoccus massiliensis
7bea6e446ba5e0b466f79973cabcee48,NR_181843,0.0,914,100,99.419,Staphylococcus taiwanensis
dd91043be56a0da4db31b53087dcf913,NR_036904,0.0,892,97,99.599,Staphylococcus epidermidis
d43c0c389553dd112635083551c97258,NR_037046,0.0,902,100,98.835,Staphylococcus ureilyticus
3c9915666d388c80e14effa2ed4eb32f,NR_074999,0.0,930,100,100.000,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292
20359644d47a0d9e8fe7bed71617c5ac,NR_074999,0.0,923,100,99.806,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292
c1bec119f051583c55106306a5503111,NR_074999,0.0,925,100,99.806,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292
35695b4ab793dfb64f2cf8da7aabbe38,NR_037046,0.0,911,100,99.223,Staphylococcus ureilyticus
88b331c09b94e0ac869e446c373cf596,NR_037046,0.0,930,100,100.000,Staphylococcus ureilyticus
dc5da687819a39bdde7c4e8e3162fb41,NR_037046,0.0,917,100,99.613,Staphylococcus ureilyticus
2e30dc81e6c8bfe3ee258d65f4234c9d,NR_037046,0.0,923,100,99.806,Staphylococcus ureilyticus
7999c8cc58f5247b4aa2f6e723b7411e,NR_132590,0.0,918,100,99.417,Staphylococcus croceilyticus
124da082bcc84303fbbe4e71530234bf,NR_181843,0.0,917,99,99.610,Staphylococcus taiwanensis
70d704fd79a79c52035c11ab749e2ab9,NR_181843,0.0,925,100,99.806,Staphylococcus taiwanensis
51b6531deb12255f1c437cb884de2bc3,NR_181843,0.0,917,99,99.610,Staphylococcus taiwanensis
7b80b862514c7ba2715d9d62a8c81373,NR_132590,0.0,918,100,99.417,Staphylococcus croceilyticus
03617375e5f5806eee7b9dfdf0db453a,NR_132590,0.0,922,100,99.612,Staphylococcus croceilyticus
57a9a915eb50addef95f67dce4153086,NR_181262,0.0,925,100,99.806,Staphylococcus caledonicus
af782405e8a4735c5cff74f43be9979d,NR_036956,0.0,918,100,99.417,Staphylococcus hominis
